,0,1
609,lVXassEQUuQbL2L6eMddDQ,"I think Barepas just became one of my favorite restaurants! We came in at about 5:30pm for an early dinner. All the reviews were great so I knew we were in for a treat. First thing I noticed was the decor - very nice and industrial. I especially loved all the wine around the walls. The restaurant was pretty empty so we were tended to right away. Ellen was our server and she was very friendly and fast all throughout. They have a pretty extensive wine selection and a couple of beers. I can't recall the name of the one we selected but it was delicious. The menu is mostly composed of tapas and arepas - we went with the following: (1) Pabellon Criollo: my favorite out of all the dishes we tried, the sweet plantain with the beef and the rice fritter with the refried beans was the most perfect combination; (2) Spicy Chorizo Patacones: these mini bites of fried green plantain with cheese and chorizo were heaven sent, very flavorful; (3) Mini Empanadas: an assortment of cheese, beef, chicken and sweet plantain and I loved them all; (4) Mini Cachapas: the cheese and sweet corn tortilla were perfectly balanced; (5) Sour Mango Salad: the citrus highlights in this one were everything, the mango, radish and the sald dressing together were amazing; (6) Tequeños: very crispy and full of gooey cheese on the bite, I could've ate 5 alone; and last but not least (6) the Quesillo: the venezuelan version of the flan (custard) which was good, but I think the caramel had bourbon and it became a little too much at one point. We also had a glass of a Porto dessert wine to finish our meal which was marvelous. Additionally, they had live music for the night; we decided to stay until it started at 7:00pm and it was great. All in all a great dining experience. It's a beautiful chill spot for some good wine and delicious tapas and I'm really glad I found it. Its not cheap per say but the quality and taste of the food makes up for the prices. There's no doubt in my mind I'm going to become a regular and will be coming back veryyyy soon to try their cheese platter!"
610,lVXassEQUuQbL2L6eMddDQ,Food A+Interior A+Service BValue A-This bar is relatively new in the West Harlem area and it's clearly doing well. The arepas menu is impressive with lots of variety. I ordered cameron (shrimp with a carrot arepas) which paired great with rosé. Portions were a bit on the small side. Service was a bit slow too but not bad. A solid first impression and I'm pretty excited to come back again
611,lVXassEQUuQbL2L6eMddDQ,"That fourth star is mostly because of the nice decor of this place. It was a very warm cozy place to hang out. I noticed they changed the menu items a bit from what I saw on the pictures here. They switched the slow cooked shredded beef slider with blue cheese to pretty much a burger patty with blue cheese. It was tasty with the onions and all but not what I was hoping for/expecting. I feel generous with that 4th star bc I wasn't happy noticing the price of the blue cheese slider went up and the portion went down :( plus they switched from slow cooked beef to a burger patty :/   They went from 3 sliders to just 2 and raised the price from 16-18, that's 9 bucks per slider!  We had an app, two slider entrees and two beers each and the total was around 80 bucks w/o tip. If it wasn't for the beer I'd be coming out of there still hungry."
612,lVXassEQUuQbL2L6eMddDQ,"Probably my favorite restaurant in the neighborhood right now! It's definitely not the most economical choice (the portions are tapas-style), but the food is fantastic. Although basically every item on the menu could be described as ""rich"" (chorizo, goat cheese / brie, pulled pork, shredded beef, fried sweet plantain), it's not super heavy, and the flavor balance is really finely tuned. I wanna come back to try all the items I was too full to get. Also the service was very speedy + staff are attentive! And decor is nice, with new furniture. Intimate but not cramped. Comfy experience overall."
613,lVXassEQUuQbL2L6eMddDQ,"If you read any bad reviews about this place, those people are haters or they're gentrifiers that don't know how to appreciate nice things. First off, the ambiance of this place is amazing. You walk into an airy establishment with wine lining one side and local art along the other side. The tables are strong and the servers are attentive. My girlfriend and I ordered two apps and food and it was all great. The yucca fries were perfect with the house sauce, the reina pepiada arepa yummmm and the mini cachapas were a nice surprise. Lastly the roques parrilla finished everything off so well. Amazing flavor and taste. We also caught happy hour and enjoyed rose. Will most certainly be coming back. Can't wait!"
614,lVXassEQUuQbL2L6eMddDQ,This is an amazing little restaurant of Venezuelan food. It's very clean and shiny.  The decor is absolute amazing. When passed by it I had the urge to enter. So I went ahead and ordered an arepa. It is made out of corn and they filled up with blue cheese and beef although they tell me that its most common with white cheese (Queso Fresco). But you can basically fill it up with whatever you want. If you're hungry and want something made fast come to this place. I recommend it.
615,lVXassEQUuQbL2L6eMddDQ,I go every week. The customer service is sooooo awesome! I've celebrated my bday there and I can't say enough nice things about this place! Try the sweet lab! It's amazing!
616,lVXassEQUuQbL2L6eMddDQ,"What an amazing experience. Venezuela is a country always have a special place in my heart. It's great to see Dominicana and Venezuela to bring to life a Venezuelan tapas style with so much beauty. Great decor taste, well done wine list and amazing flavors in the tapas. Customer service as amazing. Highly recommended."
617,lVXassEQUuQbL2L6eMddDQ,"Amazing cozy place for the area. New and fresh environment for the neighborhood. Lovely concept, Fusion -Venezuelan,  and only wine and beer bar so far so good., with a tapas menu pretty yummy. The music is great, lighting, decoration and everything else it very comfortable. They're still working in the menu and some other stuff, as a new business requires time to really take off.  A little pricey for the area and what they offer but I Expect them to extend their menu and so much more. The staff is very friendly. I've heard they had the mini opening 2 weeks ago and it was bigger than what they expected, looking forward to look into the big picture, the bigger Party is coming soon. I will definitely give it a try, and come back."
618,lVXassEQUuQbL2L6eMddDQ,"I just wanted to explain that they've decided that they've dropped their website in favor of their social media presence.  But they're still here!  Unusually quiet on a Friday happy hour, not sure why.  The same warm staff, and 'tortillas' made from grinding fresh sweet corn, etc.  The happy hour now has two of each of reds and whites instead of the full menu, but that's all you're gonna drink anyway."
619,lVXassEQUuQbL2L6eMddDQ,"this place just feels right - cheery atmosphere, the right music, wonderful staff very invested in their business.  The happy hour wine is wonderful: $6 a glass, almost a dozen selections you get to taste first, rotating every week.  The food is meant to be small plates to complement the wine - fairly well done and priced about right for a wine bar.  Unfortunately the namesake dish, arepas, are far overpriced and too small to put all the goodies in like we are used to down in the Village.  If they would cut a quarter off the price of the arepas all would be well with the world, even if these aren't the over-stuffed street fare we all know and love."
620,lVXassEQUuQbL2L6eMddDQ,"Wine selection is excellent, service is wonderful. Their happy hour ($4 for beer, $6 for wine) is good and includes some tasty wines. We tried the yucca fries and the garlic tostones. Both were delicious. We'll definitely be back!"
